機構名稱,Longitude,Latitude,Address,Area,St
康軒牙醫診所,121.5510809,25.03341709,臺北市大安區信義路4段189號,大安區,信義路
橘子牙醫診所,121.5553373,25.0415984,臺北市大安區忠孝東路4段299號2樓、2樓之1,大安區,忠孝東路
嘉正牙醫診所,121.5546203,25.03977719,臺北市大安區延吉街一三八巷三號四樓,大安區,延吉街
小太陽牙醫診所,121.5290034,25.03293761,臺北市大安區麗水街6之1號3樓,大安區,麗水街
張度牙醫診所,121.5441428,25.03238923,臺北市大安區信義路四段30巷22弄7號,大安區,信義路
敦南牙醫聯合診所,121.5441457,25.03767252,臺北市大安區仁愛路4段4號3樓,大安區,仁愛路
得人牙醫診所,121.5446222,25.044055,臺北市大安區復興南路一段一0七巷五弄六號二樓,大安區,復興南路
瑞品牙醫診所,121.5575085,25.04427974,臺北市大安區光復南路三九O之一號一樓,大安區,光復南路
信望愛牙醫診所,121.5360393,25.02568797,臺北市大安區和平東路二段十八之一號二樓,大安區,和平東路
仲禎牙醫診所,121.5454955,25.04277297,臺北市大安區復興南路一段一三五巷二十七號四樓,大安區,復興南路
小王子牙醫診所,121.5396124,25.02486158,臺北市大安區和平東路二段四O號二樓,大安區,和平東路
漢光牙醫診所,121.5573284,25.03409741,臺北市大安區光復南路五七0號三樓,大安區,光復南路
群智牙醫診所,121.5383045,25.03328051,臺北市大安區信義路三段一０六號二樓之五,大安區,信義路
來德牙醫診所,121.5516038,25.03809652,臺北市大安區仁愛路四段一四五號三樓,大安區,仁愛路
惠群牙醫診所,121.5233151,25.02621858,臺北市大安區羅斯福路2段79號5樓之4、5樓之5,大安區,羅斯福路
月馨牙醫診所,121.5447666,25.02846605,臺北市大安區復興南路二段一五一巷三一號,大安區,復興南路
心陽牙醫診所,121.5560392,25.03800409,臺北市大安區仁愛路4段411號2樓、413號2樓,大安區,仁愛路
怡豪牙醫診所,121.5472419,25.04135281,臺北市大安區忠孝東路四段一二 0號D棟九樓,大安區,忠孝東路
貝爾牙醫診所,121.5533381,25.04119132,臺北市大安區忠孝東路四段218之1號C棟4樓,大安區,忠孝東路
理想家牙醫診所,121.5502891,25.04128469,臺北市大安區忠孝東路四段162號6樓,大安區,忠孝東路
碩美牙醫診所,121.5370429,25.0252008,臺北市大安區和平東路二段三十六巷三號九樓,大安區,和平東路
尚品牙醫診所,121.5235085,25.02596318,臺北市大安區羅斯福路二段79-1 號2樓,大安區,羅斯福路
林孟文牙醫診所,121.5496122,25.03345657,臺北市大安區信義路四段143號2樓,大安區,信義路
明圳齒顎矯正專科診所,121.5257092,25.02701264,臺北市大安區和平東路一段91號3樓、3樓之1、3樓之2、8樓之2、10樓之1、10樓之2,大安區,和平東路
陽昇牙醫診所,121.5532909,25.04068859,臺北市大安區忠孝東路四段216巷11弄6號3樓,大安區,忠孝東路
程國慶牙醫診所,121.5568493,25.04157207,臺北市大安區忠孝東路4段329號2樓、2樓之1、2樓之2、2樓之3、329之1號,大安區,忠孝東路
日禾牙醫診所,121.5395203,25.04290444,臺北市大安區忠孝東路3段217巷3弄4號,大安區,忠孝東路
林靜毅牙醫診所,121.5434965,25.03969162,臺北市大安區復興南路一段200號2樓,大安區,復興南路
祥仁牙醫診所,121.5343945,25.04026207,臺北市大安區濟南路三段17之1號,大安區,濟南路
本華牙醫診所,121.5561851,25.03800162,臺北市大安區仁愛路四段413號3樓,大安區,仁愛路
冠德牙醫診所,121.5257092,25.02701264,臺北市大安區和平東路一段91號10樓,大安區,和平東路
超仁牙醫診所,121.5545943,25.04060383,臺北市大安區延吉街114號2樓,大安區,延吉街
青田牙醫診所,121.5360777,25.03764773,臺北市大安區仁愛路三段26之3號3樓,大安區,仁愛路
翔恩牙醫診所,121.5383045,25.03328051,臺北市大安區信義路三段106號4樓之7,大安區,信義路
八號牙醫診所,121.5535214,25.03204569,臺北市大安區通安街19巷1號,大安區,通安街
孩子王牙醫診所,121.5472419,25.04135282,臺北市大安區忠孝東路四段120-7號,大安區,忠孝東路
奕品牙醫診所,121.5452962,25.03353655,臺北市大安區信義路四段55號4樓,大安區,信義路
至善牙醫診所,121.5246928,25.0270949,臺北市大安區和平東路一段67號3樓,大安區,和平東路
群星牙醫診所,121.5318638,25.02652529,臺北市大安區和平東路一段171號3樓之3,大安區,和平東路
胡桃鉗牙醫診所,121.5432714,25.03318187,臺北市大安區信義路三段200號3樓、3樓之1,大安區,信義路
美登牙醫診所,121.5305106,25.0296843,臺北市大安區金華街162之4號,大安區,金華街
永峰台北牙醫診所,121.5350038,25.02553498,臺北市大安區新生南路三段7之1號,大安區,新生南路
敦維牙醫診所,121.5481811,25.03530774,臺北市大安區四維路33號,大安區,四維路
敦里牙醫診所,121.5548636,25.03294343,臺北市大安區信義路4段306號,大安區,信義路
嘉士美牙醫診所,121.5417191,25.0283678,臺北市大安區復興南路2段148巷35號,大安區,復興南路
魏牙醫診所,121.5439814,25.04130654,臺北市大安區忠孝東路4段2號6樓之9,大安區,忠孝東路
極緻美學牙醫診所,121.5439316,25.03459632,臺北市大安區復興南路1段305號及303號2樓,大安區,復興南路
世旻牙醫診所,121.544222,25.0284763,臺北市大安區復興南路二段151巷13號,大安區,復興南路
大安牙醫診所,121.5544015,25.02226845,臺北市大安區和平東路3段228巷2號2樓,大安區,和平東路
復安牙醫診所,121.5446634,25.03354926,臺北市大安區信義路4段25號,大安區,信義路
品範牙醫診所,121.5572272,25.01971802,臺北市大安區和平東路3段340號,大安區,和平東路
亞典牙醫診所,121.5433274,25.03094719,臺北市大安區復興南路二段82號2樓之1、84號2樓,大安區,復興南路
品安牙醫診所,121.5573923,25.03689642,臺北市大安區光復南路402號,大安區,光復南路
朝代牙醫診所,121.5543607,25.02243462,臺北市大安區和平東路3段218號,大安區,和平東路
白石牙醫診所,121.5218546,25.02821845,臺北市大安區杭州南路2段107號3樓,大安區,杭州南路
菁英牙醫診所,121.5439447,25.03924799,臺北市大安區復興南路1段213號4樓,大安區,復興南路
玩美爵品牙醫診所,121.5533387,25.04121666,臺北市大安區忠孝東路4段218號2樓、218之1號2樓,大安區,忠孝東路
華盛頓牙醫診所,121.5513069,25.02458508,臺北市大安區和平東路3段111號、111號2樓,大安區,和平東路
磐石牙醫診所,121.5436437,25.0253395,臺北市大安區復興南路2段283號８樓,大安區,復興南路
詹成晚牙醫診所,121.5504243,25.03912984,臺北市大安區安和路1段29號15樓,大安區,安和路
瑞誠牙醫診所,121.5523217,25.03411639,臺北市大安區安和路1段106號2樓,大安區,安和路
西雅圖牙醫診所,121.5432314,25.02374735,臺北市大安區復興南路2段302號、302號2樓,大安區,復興南路
台加牙醫診所,121.5433243,25.03318129,臺北市大安區信義路3段202號4樓之1,大安區,信義路
舊金山牙醫診所,121.5483589,25.02417399,臺北市大安區敦化南路2段168號3樓,大安區,敦化南路
志清牙醫診所,121.5428051,25.04227607,臺北市大安區安東街54號,大安區,安東街
安麗牙醫診所,121.5508894,25.02460785,臺北市大安區和平東路3段99號暨103之1號,大安區,和平東路
怡登采風牙醫診所,121.5479173,25.03133124,臺北市大安區四維路170巷19號、臺北市大安區大安路2段141巷34號2樓,大安區,四維路
史邁爾牙醫診所,121.5553373,25.0415984,臺北市大安區忠孝東路4段299號3樓,大安區,忠孝東路
信義牙醫診所,121.5276478,25.03329583,臺北市大安區信義路二段 142號、148巷2號2樓,大安區,信義路
安信牙醫診所,121.5461053,25.03587585,臺北市大安區大安路1段189號、191號2樓,大安區,大安路
加得牙醫診所,121.55289,25.04221361,臺北市大安區忠孝東路四段223巷9號2樓,大安區,忠孝東路
來家牙醫診所,121.5459242,25.02870397,臺北市大安區大安路2段162號,大安區,大安路
維藝美學牙醫診所,121.5509017,25.0416893,臺北市大安區忠孝東路四段183號3樓之1、3樓之2,大安區,忠孝東路
佳醫誠樂牙醫診所,121.5330608,25.01698731,臺北市大安區新生南路3段98號5樓,大安區,新生南路
皓美牙醫診所,121.5479987,25.0413348,臺北市大安區忠孝東路四段128號5樓,大安區,忠孝東路
敦南麗緻牙醫診所,121.5472605,25.03984995,臺北市大安區敦化南路一段252巷17號,大安區,敦化南路
采悅牙醫診所,121.527882,25.02251219,臺北市大安區師大路92巷8之1號,大安區,師大路
誠鼎牙醫診所,121.5243283,25.02674213,臺北市大安區和平東路一段66號2樓,大安區,和平東路
華研牙醫診所,121.5440605,25.03767283,臺北市大安區仁愛路四段2號2樓,大安區,仁愛路
昱典牙醫診所,121.539985,25.02554083,臺北市大安區和平東路二段99號,大安區,和平東路
新苑牙醫診所,121.5439726,25.02521922,臺北市大安區和平東路二段265巷12號,大安區,和平東路
天下牙醫診所,121.5499812,25.03305383,臺北市大安區信義路四段140號2樓,大安區,信義路
新潔明牙醫診所,121.542145,25.0336233,臺北市大安區信義路三段149號2樓之1,大安區,信義路
巧玉牙醫診所,121.5540407,25.03336218,臺北市大安區信義路4段263號4樓之1,大安區,信義路
郭儒銓牙醫診所,121.5307474,25.01854265,臺北市大安區羅斯福路三段273號2樓,大安區,羅斯福路
植善牙醫診所,121.5368225,25.04139471,臺北市大安區建國南路一段152號4樓,大安區,建國南路
城東牙醫診所,121.5533731,25.04121378,臺北市大安區忠孝東路四段220號2樓,大安區,忠孝東路
誠悅牙醫診所,121.5330608,25.01698731,臺北市大安區新生南路三段98號6樓,大安區,新生南路
杏群牙醫診所,121.5495794,25.03642174,臺北市大安區仁愛路四段112巷12號4樓,大安區,仁愛路
品程牙醫診所,121.5530947,25.03337954,臺北市大安區信義路四段233號2樓之1、235號2樓,大安區,信義路
佛牙昌牙醫診所,121.546356,25.04025524,臺北市大安區大安路1段101巷1號,大安區,大安路
真愛貝齒牙醫診所,121.5466486,25.04197429,臺北市大安區忠孝東路4段67之4號,大安區,忠孝東路
金品牙醫診所,121.5261244,25.02927471,臺北市大安區金山南路2段142之1號,大安區,金山南路
一家牙醫診所,121.5396441,25.02864803,臺北市大安區建國南路二段151巷44號,大安區,建國南路
中央公園精品牙醫診所,121.5426387,25.03480613,臺北市大安區信義路3段147巷11弄19號,大安區,信義路
璞心牙醫診所,121.5234142,25.02943652,臺北市大安區潮州街41號,大安區,潮州街
優瑞牙醫診所,121.5519372,25.03709361,臺北市大安區安和路1段69號,大安區,安和路
貝麗牙醫診所,121.5485004,25.04254636,臺北市大安區敦化南路一段192號2樓之1,大安區,敦化南路
捷安牙醫診所,121.5273859,25.03377853,臺北市大安區金山南路2段3號2樓,大安區,金山南路
新紐約牙醫診所,121.5566458,25.03741566,臺北市大安區仁愛路4段402號,大安區,仁愛路
新禾牙醫診所,121.5357163,25.03862759,臺北市大安區仁愛路三段49號、49號地下一層、49號之1、49號地下一層之1,大安區,仁愛路
茉莉牙醫診所,121.5417052,25.04184563,臺北市大安區忠孝東路三段253號3樓,大安區,忠孝東路
雋品牙醫診所,121.5539085,25.04326712,臺北市大安區延吉街66號2樓,大安區,延吉街
錠?牙醫診所,121.5245121,25.02462454,臺北市大安區羅斯福路2段105號2樓之1,大安區,羅斯福路
仁愛傑生牙醫診所,121.5465638,25.03762114,臺北市大安區仁愛路4段30號,大安區,仁愛路
宣品牙醫診所,121.5355249,25.04024743,臺北市大安區濟南路三段33號,大安區,濟南路
踏石牙醫診所,121.551486,25.02653379,臺北市大安區樂利路42巷2號,大安區,樂利路
健誌牙醫診所,121.5261174,25.02870454,臺北市大安區金山南路二段152號,大安區,金山南路
琳安牙醫診所,121.5499128,25.03305692,臺北市大安區信義路四段138號3樓、140號3樓,大安區,信義路
安曼牙醫診所,121.5454955,25.04277298,臺北市大安區復興南路1段135巷27號8樓之3,大安區,復興南路
世貿牙醫診所,121.5557701,25.03331923,臺北市大安區信義路4段311號2樓、313號2樓,大安區,信義路
明日美牙醫診所,121.5524928,25.04123425,臺北市大安區忠孝東路四段210號5樓,大安區,忠孝東路
泰樺美學牙醫診所,121.5438595,25.03541314,臺北市大安區復興南路1段287號5樓之1,大安區,復興南路
舒麗爾牙醫診所,121.5484703,25.04120157,臺北市大安區敦化南路1段216號5樓,大安區,敦化南路
安若牙醫診所,121.5533387,25.04121666,臺北市大安區忠孝東路四段218號4樓,大安區,忠孝東路
松林牙醫診所,121.5559477,25.03691489,臺北市大安區延吉街233巷8號,大安區,延吉街
怡登牙醫診所,121.545274,25.02845698,臺北市大安區復興南路二段151巷39號,大安區,復興南路
仁愛心悅牙醫診所,121.5565516,25.03798006,臺北市大安區仁愛路4段427號2樓,大安區,仁愛路
耀美牙醫診所,121.544042,25.04184178,臺北市大安區忠孝東路4段1號4樓,大安區,忠孝東路
佳安牙醫診所,121.53467,25.03490088,臺北市大安區信義路三段31巷9之2號,大安區,信義路
新華陀牙醫診所,121.5434987,25.03942978,臺北市大安區復興南路1段206號4樓之1,大安區,復興南路
大馨牙醫診所,121.5484931,25.04294303,臺北市大安區敦化南路一段180號2樓,大安區,敦化南路
協力牙醫診所,121.5441457,25.03767252,臺北市大安區仁愛路4段4號9樓,大安區,仁愛路
仁一牙醫診所,121.557273,25.03801725,臺北市大安區仁愛路4段449號6樓,大安區,仁愛路
榮杰美學牙醫診所,121.5564454,25.03990471,臺北市大安區光復南路280巷24號2樓,大安區,光復南路
富國牙醫診所,121.5439129,25.03853238,臺北市大安區復興南路1段227號2樓,大安區,復興南路
里昂哈佛仁愛牙醫診所,121.5572345,25.03740745,臺北市大安區仁愛路4段416號2樓、418號2樓,大安區,仁愛路
拇山菁英牙醫診所,121.5542628,25.02629187,臺北市大安區基隆路2段172之1號、172之2號,大安區,基隆路
渥爾牙醫診所,121.5433724,25.03290133,臺北市大安區復興南路二段8號4樓,大安區,復興南路
安居牙醫診所,121.5541501,25.02047069,臺北市大安區安居街46巷1號,大安區,安居街
創新牙醫診所,121.5282699,25.02568141,臺北市大安區師大路12號(實際營業地址2樓),大安區,師大路
瑞安牙醫診所,121.5398652,25.02885403,臺北市大安區建國南路二段151巷41號,大安區,建國南路
品口牙醫診所,121.5258161,25.0230325,臺北市大安區羅斯福路3段61號3樓,大安區,羅斯福路
晨光牙醫診所,121.5478541,25.02827446,臺北市大安區四維路170巷1號(實際營業地址:1樓、2樓),大安區,四維路
馨適牙醫診所,121.5373893,25.03579153,臺北市大安區建國南路1段300號,大安區,建國南路
大安傑生牙醫診所,121.5451101,25.03990276,臺北市大安區仁愛路4段27巷16號,大安區,仁愛路
怡登唯美牙醫診所,121.5463727,25.03942626,臺北市大安區大安路1段119巷1號、1號2樓,大安區,大安路
漫雲思境牙醫診所,121.5427167,25.0289038,臺北市大安區瑞安街61巷1弄5號,大安區,瑞安街
得愉牙醫診所,121.5455508,25.04436117,臺北市大安區復興南路1段107巷5弄27號2樓,大安區,復興南路
拇山兒童牙科暨齒顎矯正牙醫診所,121.5540954,25.02613536,臺北市大安區基隆路2段172之4號,大安區,基隆路
怡登敦南牙醫診所,121.5463727,25.03942626,臺北市大安區大安路1段119巷1號3樓,大安區,大安路
美德美學牙醫診所,121.553932,25.04120422,臺北市大安區忠孝東路4段230號6樓,大安區,忠孝東路
吳岳龍牙醫診所,121.5476823,25.03759665,臺北市大安區仁愛路4段64號3樓,大安區,仁愛路
日亞美牙醫診所,121.54924,25.04103817,臺北市大安區敦化南路1段219號4樓,大安區,敦化南路
嶺先牙醫診所,121.5483666,25.04098312,臺北市大安區敦化南路1段228號3樓,大安區,敦化南路
晶喜美牙醫診所,121.5571088,25.0415617,臺北市大安區忠孝東路4段333號12樓之1,大安區,忠孝東路
瑞佛牙醫診所,121.5435422,25.0418867,臺北市大安區忠孝東路三段305號6樓,大安區,忠孝東路
師苑牙醫診所,121.5420346,25.02526466,臺北市大安區和平東路二段187號,大安區,和平東路
台北亞緻牙醫診所,121.5441457,25.03767252,臺北市大安區仁愛路4段4號5樓,大安區,仁愛路
忠孝英倫牙醫診所,121.5451083,25.04139065,臺北市大安區忠孝東路四段54號3樓,大安區,忠孝東路
仁愛傑生二樓牙醫診所,121.5465638,25.03762114,臺北市大安區仁愛路4段30號2樓,大安區,仁愛路
生活家牙醫診所,121.5427681,25.04182878,臺北市大安區忠孝東路3段283號4樓、285號4樓,大安區,忠孝東路
光悅牙醫診所,121.536098,25.0256434,臺北市大安區和平東路2段18之8號9樓,大安區,和平東路
大安丰采美學牙醫診所,121.5327718,25.03250576,臺北市大安區新生南路2段18號,大安區,新生南路
仁愛牙醫診所,121.5498846,25.02466948,臺北市大安區和平東路3段79號,大安區,和平東路
康禾牙醫診所,121.5483666,25.04098312,臺北市大安區敦化南路1段228號6樓,大安區,敦化南路
金龍堂中醫診所,121.5315298,25.02501332,臺北市大安區泰順街１７號,大安區,泰順街
深浦中醫診所,121.5371751,25.04057982,臺北市大安區建國南路1段176號、178號,大安區,建國南路
鴻安中醫診所,121.5509304,25.02171783,臺北市大安區樂業街78號,大安區,樂業街
古道堂中醫診所,121.531294,25.02806957,臺北市大安區青田街６巷８號－５二樓,大安區,青田街
國仁中醫診所,121.5549831,25.03054232,臺北市大安區通化街５７巷２９號,大安區,通化街
羅釗中醫診所,121.5314534,25.01783598,臺北市大安區羅斯福路三段２８５號７樓－３,大安區,羅斯福路
粗淡中醫診所,121.5265259,25.03415407,臺北市大安區信義路二段８０號,大安區,信義路
晉安中醫診所,121.5468475,25.04135697,臺北市大安區忠孝東路四段１１２號３Ｆ３１３室,大安區,忠孝東路
醫道堂黃中醫診所,121.55567,25.03678745,臺北市大安區延吉街２３３－３號２Ｆ,大安區,延吉街
潘淋華中醫診所,121.5260935,25.02278935,臺北市大安區羅斯福路三段７５號３樓,大安區,羅斯福路
呂文智中醫診所,121.5332947,25.02601603,臺北市大安區和平東路一段二五八號二樓,大安區,和平東路
吉辰中醫診所,121.5435702,25.02392982,臺北市大安區復興南路二段３２１號１樓,大安區,復興南路
育生中醫診所,121.5303123,25.01897851,臺北市大安區羅斯福路三段261號3樓、4樓,大安區,羅斯福路
聶美華中醫診所,121.5411929,25.04144603,臺北市大安區忠孝東路3段246號,大安區,忠孝東路
董延齡中醫診所,121.5484998,25.0422016,臺北市大安區敦化南路一段２００號３樓（３０５室）,大安區,敦化南路
當代漢醫苑中醫診所,121.546307,25.0422473,臺北市大安區大安路一段七三號四樓,大安區,大安路
麗華中醫診所,121.5448958,25.04139495,臺北市大安區忠孝東路四段４８號三樓,大安區,忠孝東路
李穎哲中醫診所,121.5317209,25.01768348,臺北市大安區羅斯福路三段二九七之二號二樓,大安區,羅斯福路
宏秀堂中醫診所,121.5402783,25.04185454,臺北市大安區忠孝東路三段二二九號一樓,大安區,忠孝東路
景福中醫診所,121.532803,25.02866188,臺北市大安區青田街5巷19號,大安區,青田街
維康中醫診所,121.5468013,25.02832697,臺北市大安區四維路一七0巷二十九號,大安區,四維路
長春中醫診所,121.5428981,25.03319226,臺北市大安區信義路三段一九0之二號一樓,大安區,信義路
天慈中醫診所,121.5281227,25.02225875,臺北市大安區師大路一O二巷三號一樓,大安區,師大路
杏福中醫診所,121.5437138,25.02895681,臺北市大安區復興南路二段一三一號,大安區,復興南路
宜仁堂中醫診所,121.5548037,25.03693566,臺北市大安區仁愛路四段三OO巷九弄二號,大安區,仁愛路
問心中醫診所,121.5369016,25.0255697,臺北市大安區和平東路2段34號2樓,大安區,和平東路
佶安中醫診所,121.5420746,25.03315548,臺北市大安區信義路3段172號3樓,大安區,信義路
育群中醫診所,121.5525567,25.03978096,臺北市大安區忠孝東路四段216巷32弄8號2樓,大安區,忠孝東路
保源中醫診所,121.5547947,25.03177806,臺北市大安區通化街十九巷七號,大安區,通化街
和恩堂中醫診所,121.5491879,25.02470428,臺北市大安區和平東路三段六十三號十樓之三,大安區,和平東路
瑞康中醫診所,121.5400975,25.02863781,臺北市大安區瑞安街208巷24弄12號,大安區,瑞安街
百安堂中醫診所,121.5342407,25.0337726,臺北市大安區信義路三段一六二號之五一樓,大安區,信義路
介良中醫診所,121.53822,25.04146382,臺北市大安區忠孝東路三段一五四號2樓,大安區,忠孝東路
萬安中醫診所,121.556423,25.03880353,臺北市大安區光復南路308巷25號1樓,大安區,光復南路
同心堂中醫診所,121.5542494,25.02992441,臺北市大安區通化街85號、85號2樓,大安區,通化街
明圓中醫診所,121.5569776,25.01995801,臺北市大安區和平東路三段320號,大安區,和平東路
張秀玲中醫診所,121.5322373,25.01707721,臺北市大安區羅斯福路三段325號8樓之2,大安區,羅斯福路
育揚中醫診所,121.5427161,25.02517059,臺北市大安區和平東路2段221號,大安區,和平東路
全德中醫診所,121.525367,25.02350522,臺北市大安區羅斯福路3段37號3樓,大安區,羅斯福路
京禾中醫診所,121.5436873,25.02740712,臺北市大安區復興南路二段173之1號2樓,大安區,復興南路
御絨中醫診所,121.5499812,25.04171134,臺北市大安區忠孝東路4段153號11樓,大安區,忠孝東路
杏霖中醫診所,121.5400349,25.02553398,臺北市大安區和平東路二段101號,大安區,和平東路
康和中醫診所,121.5417434,25.04270839,臺北市大安區忠孝東路三段251巷5弄1號,大安區,忠孝東路
美成中醫診所,121.557357,25.04155944,臺北市大安區忠孝東路四段341號8樓,大安區,忠孝東路
御庭中醫診所,121.5505006,25.0412823,臺北市大安區忠孝東路4段166號12樓之3,大安區,忠孝東路
大安尊生堂中醫診所,121.5573349,25.03445557,臺北市大安區光復南路558號,大安區,光復南路
大安元氣堂中醫診所,121.5554359,25.03493636,臺北市大安區信義路四段265巷48號,大安區,信義路
合元堂中醫診所,121.5573943,25.03722927,臺北市大安區光復南路390號2樓,大安區,光復南路
一嚴堂中醫診所,121.5312677,25.01862087,臺北市大安區羅斯福路3段283巷7弄8號,大安區,羅斯福路
德恩中醫診所,121.532511,25.03328779,臺北市大安區新生南路2段2號2樓之4,大安區,新生南路
薇晶中醫診所,121.5548475,25.04118568,臺北市大安區忠孝東路4段270號2樓之1,大安區,忠孝東路
靖妃中醫診所,121.5517128,25.03088196,臺北市大安區敦化南路2段63巷58號,大安區,敦化南路
華品中醫診所,121.5542159,25.04120263,臺北市大安區忠孝東路4段250號3樓之3,大安區,忠孝東路
樸秀中醫診所,121.5437709,25.03147659,臺北市大安區復興南路2段35號2樓,大安區,復興南路
董中醫小診所中醫診所,121.5528519,25.03909888,臺北市大安區忠孝東路4段216巷46號3樓,大安區,忠孝東路
宜民時尚中醫診所,121.5515294,25.04001888,臺北市大安區忠孝東路4段170巷17弄9號,大安區,忠孝東路
景崧現代中醫診所,121.5563267,25.02795474,臺北市大安區基隆路二段148號,大安區,基隆路
寶吉祥中醫診所,121.5471986,25.03593577,臺北市大安區東豐街54號,大安區,東豐街
甘露中醫診所,121.525519,25.03400281,臺北市大安區信義路2段44巷10之2號,大安區,信義路
大觀堂中醫診所,121.5546301,25.04047128,臺北市大安區延吉街118號,大安區,延吉街
昇陽中醫診所,121.5286966,25.02841917,臺北市大安區潮州街85號、金山南路2段148號2樓之1,大安區,潮州街
恩典中醫診所,121.5453267,25.04181526,臺北市大安區忠孝東路4段51之6號(7樓),大安區,忠孝東路
璞真中醫診所,121.5558017,25.0415936,臺北市大安區忠孝東路四段311號2樓之4,大安區,忠孝東路
雅丰唯心中醫診所,121.5537779,25.04162081,臺北市大安區忠孝東路四段235號6樓,大安區,忠孝東路
吉升堂中醫診所,121.5306926,25.02384877,臺北市大安區泰順街44巷13號,大安區,泰順街
愛群中醫診所,121.5422654,25.03319964,臺北市大安區信義路三段178號6樓,大安區,信義路
田安然中醫診所,121.5493465,25.03345587,臺北市大安區信義路四段137號4樓,大安區,信義路
嵐亭中醫診所,121.5393446,25.04187149,臺北市大安區忠孝東路3段207之1號,大安區,忠孝東路
汾陽中醫診所,121.5573223,25.0336793,臺北市大安區光復南路578號2樓,大安區,光復南路
慈諴中醫診所,121.5480478,25.03522385,臺北市大安區四維路50號,大安區,四維路
陳運瑩中醫診所,121.5538798,25.03378549,臺北市大安區信義路四段265巷10弄2-1號,大安區,信義路
台北竹善堂中醫診所,121.5443843,25.04183689,臺北市大安區忠孝東路四段15號3樓之1,大安區,忠孝東路
詠恩中醫診所,121.5548404,25.02194206,臺北市大安區和平東路三段236號,大安區,和平東路
欣華安中醫診所,121.5460796,25.03484552,臺北市大安區大安路1段215號(實際營業地址：一層、二層) ,大安區,大安路
奇璞光經方中醫診所,121.5455515,25.03438199,臺北市大安區大安路1段220巷11號,大安區,大安路
慈佑中醫診所,121.5404014,25.02548655,臺北市大安區和平東路2段111號,大安區,和平東路
大安悅兒親子中醫診所,121.5573712,25.036095,臺北市大安區光復南路432號,大安區,光復南路
張若偉中醫診所,121.5435422,25.0418867,臺北市大安區忠孝東路三段305號10樓之3,大安區,忠孝東路
田逸堂中醫診所,121.5349263,25.02473197,臺北市大安區新生南路3段23號2樓,大安區,新生南路
陳光華中醫診所,121.5535881,25.028336,臺北市大安區通化街166之1號,大安區,通化街
昇陽一品中醫診所,121.5474568,25.04067373,臺北市大安區敦化南路1段236巷9號,大安區,敦化南路
醫心堂中醫診所,121.5543808,25.03345928,臺北市大安區信義路4段267號2樓,大安區,信義路
名漾中醫診所,121.557357,25.04155944,臺北市大安區忠孝東路四段341號7樓之1,大安區,忠孝東路
心齋中醫診所,121.527455,25.0244342,臺北市大安區浦城街13巷12號,大安區,浦城街
徐國峰中醫診所,121.5369766,25.04106187,臺北市大安區建國南路1段160號10樓之1,大安區,建國南路
樂業中醫診所,121.5506702,25.02218401,臺北市大安區樂業街59號,大安區,樂業街
御守堂中醫診所,121.5513825,25.02458163,臺北市大安區和平東路3段113號,大安區,和平東路
和圓中醫診所,121.5535136,25.03085178,臺北市大安區通化街38巷22號,大安區,通化街
爾雅中醫診所,121.5439473,25.03916555,臺北市大安區復興南路1段215號12樓、12樓之1,大安區,復興南路
天一堂中醫診所,121.5499812,25.04171134,臺北市大安區忠孝東路4段153號4樓,大安區,忠孝東路
芊月堂中醫診所,121.5440498,25.04357513,臺北市大安區復興南路1段115號2樓,大安區,復興南路
璽悅中醫診所,121.5484908,25.0428159,臺北市大安區敦化南路1段184號10樓,大安區,敦化南路
鄭振鴻中醫診所,121.522375,25.02747997,臺北市大安區羅斯福路2段49號4樓,大安區,羅斯福路
禾頤中醫診所,121.5531181,25.04164375,臺北市大安區忠孝東路4段231號11樓之1,大安區,忠孝東路
漢補世家中醫診所,121.5345454,25.02743013,臺北市大安區新生南路2段80號、80之1號,大安區,新生南路
雲品中醫診所,121.5532547,25.04023188,臺北市大安區忠孝東路4段216巷19弄4號,大安區,忠孝東路
德霖中醫診所,121.5507923,25.03304231,臺北市大安區信義路4段168號,大安區,信義路
廣軒中醫診所,121.5562888,25.0388186,臺北市大安區光復南路308巷29號2樓,大安區,光復南路
張惠琴中醫診所,121.5405726,25.04185179,臺北市大安區忠孝東路3段235之2號(2樓),大安區,忠孝東路
翰德國際中醫診所,121.5297314,25.0331368,臺北市大安區永康街2巷2號2樓,大安區,永康街
明悅中醫診所,121.5525802,25.04123261,臺北市大安區忠孝東路4段210之1號9樓,大安區,忠孝東路
佑昌中醫診所,121.5252371,25.02366575,臺北市大安區羅斯福路3段29號2樓、2樓之1,大安區,羅斯福路
善緣中醫診所,121.5421273,25.04183953,臺北市大安區忠孝東路3段261號5樓,大安區,忠孝東路
上璽中醫診所,121.5443569,25.03367866,臺北市大安區信義路4段1號7樓之1,大安區,信義路
元天中醫診所,121.5509115,25.03399387,臺北市大安區安和路1段112巷13號,大安區,安和路
鄧雲立中醫診所,121.5531974,25.03337857,臺北市大安區信義路4段235號3樓,大安區,信義路
古亭京都堂中醫診所,121.5247288,25.02434819,臺北市大安區羅斯福路2段115號(實際營業地址：1樓、2樓),大安區,羅斯福路
玉衡台北中醫診所,121.5435422,25.0418867,臺北市大安區忠孝東路3段305號5樓之1,大安區,忠孝東路
雲鼎中醫診所,121.5574442,25.03893569,臺北市大安區光復南路304號、306號,大安區,光復南路
